link,collected_at,repo_id,repo_name,query,title,tag_matched_keywords,tag_matched_concepts,tag_is_duplicate,tag_duplicate_of,tag_topic_relevance_score,tag_topic_relevance_confidence,include,exclusion_reason
https://app.uff.br/riuff/handle/1/37336,2026-02-11T10:02:00-03:00,BR-FED-0002,Repositório Institucional da UFF,vinho de,Cadeia produtiva do vinho no submédio São Francisco: um estudo das relações de mercado,[],[],,,0,0.0168,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://app.uff.br/riuff/handle/1/6484,2026-02-11T10:02:00-03:00,BR-FED-0002,Repositório Institucional da UFF,vinho de,Determinação de polifenóis totais em vinhos por espectrofluorimetria,[],[],,,0,0.0096,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://app.uff.br/riuff/handle/1/1161,2026-02-11T10:02:00-03:00,BR-FED-0002,Repositório Institucional da UFF,vinho de,Vinho: um produto com poder de atração turística,[],[],,,0,0.0096,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://app.uff.br/riuff/handle/1/21778,2026-02-11T10:02:00-03:00,BR-FED-0002,Repositório Institucional da UFF,vinho de,Análise de ambiente externo do cenário enoturístico português: a abertura de negócios enogastronômicos em Portugal,[],[],,,0,0.018,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://app.uff.br/riuff/handle/1/20731,2026-02-11T10:02:00-03:00,BR-FED-0002,Repositório Institucional da UFF,vinho de,Otimização multivariada dos parâmetros cromatográficos para determinação de furfural em vinho branco por CLAE-DAD,[],[],,,0,0.0168,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://app.uff.br/riuff/handle/1/34229,2026-02-11T10:02:00-03:00,BR-FED-0002,Repositório Institucional da UFF,vinho de,"Na mesa,o pão e o vinho: o ritual da Santa Ceia e a construção de identidades religiosas numa igreja evangélica num subúrbio carioca",[],[],,,0,0.0276,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://app.uff.br/riuff/handle/1/13913,2026-02-11T10:02:00-03:00,BR-FED-0002,Repositório Institucional da UFF,vinho de,Da água se fez vinho; da cerveja se fez revolução: bebida alcoólica e cultura popular no México revolucionário,,,true,118,,,false,Duplicate of 118
https://app.uff.br/riuff/handle/1/34651,2026-02-11T10:02:00-03:00,BR-FED-0002,Repositório Institucional da UFF,vinho de,A vitivinicultura no vale do São Francisco: evolução institucional no sertão nordestino,[],[],,,0,0.0144,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://app.uff.br/riuff/handle/1/11499,2026-02-11T10:02:00-03:00,BR-FED-0002,Repositório Institucional da UFF,vinho de,"Dieta hiperlipídica, exercício físico e consumo de suco de uva, vinho tinto e resveratrol no remodelamento cardíaco e nos níveis relativos de RNAm dos genes FNDC5 e UCP2 de ratas Wistar",[],[],,,0,0.0372,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://app.uff.br/riuff/handle/1/27296,2026-02-11T10:02:00-03:00,BR-FED-0002,Repositório Institucional da UFF,vinho de,"Efeitos do consumo de suco de uva, vinho tinto e resveratrol isolado sobre o fígado de ratos alimentados com dieta hiperlipídica",[],[],,,0,0.0252,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://app.uff.br/riuff/handle/1/7737,2026-02-11T10:02:00-03:00,BR-FED-0002,Repositório Institucional da UFF,vinho de,Diderot sob a máscara de Dioniso: metaficção e filosofia em Jacques le fataliste et son maître,[],[],,,0,0.0192,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://app.uff.br/riuff/handle/1/6898,2026-02-11T10:02:00-03:00,BR-FED-0002,Repositório Institucional da UFF,vinho de,Efeito do consumo de bebidas ricas em polifenóis sobre a concentração de enzimas antioxidantes e níveis relativos de rnam dos genes p53 e ATM em animais alimentados com dieta hiperlipídica,[],[],,,0,0.036,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://app.uff.br/riuff/handle/1/3165,2026-02-11T10:02:00-03:00,BR-FED-0002,Repositório Institucional da UFF,vinho de,Efeito do consumo de bebidas ricas em polifenóis sobre a função e integridade do tecido hepático de ratos alimentados com dieta hiperlipídica,[],[],,,0,0.026399999999999996,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://app.uff.br/riuff/handle/1/5272,2026-02-11T10:02:00-03:00,BR-FED-0002,Repositório Institucional da UFF,vinho de,Determinação eletroenzimática de glicerol em bebidas comerciais utilizando o eletrodo de oxigênio tipo Clark,,,true,115,,,false,Duplicate of 115
https://app.uff.br/riuff/handle/1/33274,2026-02-11T10:02:00-03:00,BR-FED-0002,Repositório Institucional da UFF,vinho de,Avaliação dos efeitos do tratamento térmico pós polimerização nas propriedades mecânicas e ópticas dos compósitos restauradores,[],[],,,0,0.0192,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://app.uff.br/riuff/handle/1/10494,2026-02-11T10:02:00-03:00,BR-FED-0002,Repositório Institucional da UFF,vinho de,Análise do processo de produção de hidromel,,,true,122,,,false,Duplicate of 122
https://app.uff.br/riuff/handle/1/11145,2026-02-11T10:02:00-03:00,BR-FED-0002,Repositório Institucional da UFF,vinho de,Diferenças culturais aplicadas ao comportamento do consumidor: uma comparação entre Brasil e Portugal,[],[],,,0,0.0156,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://app.uff.br/riuff/handle/1/11331,2026-02-11T10:02:00-03:00,BR-FED-0002,Repositório Institucional da UFF,vinho de,Análise estratégica do panorama das vinícolas brasileiras em um cenário de competitividade internacional,[],[],,,0,0.0156,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://app.uff.br/riuff/handle/1/31019,2026-02-11T10:02:00-03:00,BR-FED-0002,Repositório Institucional da UFF,vinho de,Os impactos nutricionais provenientes do distanciamento social promovidos pela Covid 19 no Brasil e em Portugal,[],[],,,0,0.0192,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://app.uff.br/riuff/handle/1/4211,2026-02-11T10:02:00-03:00,BR-FED-0002,Repositório Institucional da UFF,vinho de,Elaboração de um plano de negócio para um drink truck,,,true,117,,,false,Duplicate of 117
https://app.uff.br/riuff/handle/1/39162,2026-02-11T10:02:03-03:00,BR-FED-0002,Repositório Institucional da UFF,aguardente de,"Cuncas de aguardente e danças com monstros : política, corpo e imaginário em A Esmorga e Balada da praia dos cães",[],[],,,0,0.0252,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://app.uff.br/riuff/handle/1/5120,2026-02-11T10:02:03-03:00,BR-FED-0002,Repositório Institucional da UFF,aguardente de,A cachaça como atrativo turístico em Paraty (RJ),,,true,128,,,false,Duplicate of 128
https://app.uff.br/riuff/handle/1/192,2026-02-11T10:02:03-03:00,BR-FED-0002,Repositório Institucional da UFF,aguardente de,A escravidão em Itaboraí: uma vivência às margens do rio Macacú (1833-1875),[],[],,,0,0.0144,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://app.uff.br/riuff/handle/1/177,2026-02-11T10:02:03-03:00,BR-FED-0002,Repositório Institucional da UFF,aguardente de,"Redes de poder em governanças do Brasil à Angola: administração e comércio de escravos no Atlântico-Sul (Luís César de Menezes, 1697-1701)",[],[],,,0,0.0252,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://app.uff.br/riuff/handle/1/179,2026-02-11T10:02:03-03:00,BR-FED-0002,Repositório Institucional da UFF,aguardente de,Conflitos de terra e quilombos na colonização do Rio de Janeiro (1808-1831),[],[],,,0,0.0144,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://app.uff.br/riuff/handle/1/1686,2026-02-11T10:02:03-03:00,BR-FED-0002,Repositório Institucional da UFF,aguardente de,Lembranças fabricadas: a homogeneização do souvenier em Paraty e suas consequências para a comunidade local,[],[],,,0,0.018,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://app.uff.br/riuff/handle/1/5272,2026-02-11T10:02:03-03:00,BR-FED-0002,Repositório Institucional da UFF,aguardente de,Determinação eletroenzimática de glicerol em bebidas comerciais utilizando o eletrodo de oxigênio tipo Clark,,,true,115,,,false,Duplicate of 115
https://app.uff.br/riuff/handle/1/4795,2026-02-11T10:02:03-03:00,BR-FED-0002,Repositório Institucional da UFF,aguardente de,Bases teóricas e metodologias geográficas para a análise do turismo: um estudo sobre Paraty-RJ,[],[],,,0,0.0168,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://app.uff.br/riuff/handle/1/1551,2026-02-11T10:02:03-03:00,BR-FED-0002,Repositório Institucional da UFF,aguardente de,"O turismo na Baixada Fluminense (RJ): um estudo sobre a potencialidade dos municípios de Nilópolis, Nova Iguaçu e Duque de Caxias",[],[],,,0,0.0252,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://app.uff.br/riuff/handle/1/529,2026-02-11T10:02:03-03:00,BR-FED-0002,Repositório Institucional da UFF,aguardente de,Instrução Pública e Docência de Matemática no Rio de Janeiro na passagem do século XVIII para o XIX,[],[],,,0,0.021599999999999998,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://app.uff.br/riuff/handle/1/214,2026-02-11T10:02:03-03:00,BR-FED-0002,Repositório Institucional da UFF,aguardente de,"Vassouras: comunidade escrava, conflitos e sociabilidade (1850-1888)",[],[],,,0,0.0084,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://app.uff.br/riuff/handle/1/3566,2026-02-11T10:02:03-03:00,BR-FED-0002,Repositório Institucional da UFF,aguardente de,Avaliação do consumo de substâncias psicoativas dos discentes da Escola de Enfermagem Aurora de Afonso Costa,,,true,135,,,false,Duplicate of 135
https://app.uff.br/riuff/handle/1/4609,2026-02-11T10:02:03-03:00,BR-FED-0002,Repositório Institucional da UFF,aguardente de,"Transporte público e possibilidades turísticas: a potencialidade de Madureira, um bairro multicultural",[],[],,,0,0.0144,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://app.uff.br/riuff/handle/1/206,2026-02-11T10:02:03-03:00,BR-FED-0002,Repositório Institucional da UFF,aguardente de,Caminhos da liberdade: histórias da abolição e do pós-abolição no Brasil,[],[],,,0,0.013199999999999998,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://app.uff.br/riuff/handle/1/260,2026-02-11T10:02:03-03:00,BR-FED-0002,Repositório Institucional da UFF,aguardente de,Escravidão e liberdade em territórios coloniais: Portugal e Espanha na fronteira platina,[],[],,,0,0.0144,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://app.uff.br/riuff/handle/1/234,2026-02-11T10:02:03-03:00,BR-FED-0002,Repositório Institucional da UFF,aguardente de,Conflitos agrários em Minas Gerais: o processo de conquista da terra na área Central da Zona da Mata (1767-1820),[],[],,,0,0.022799999999999997,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://app.uff.br/riuff/handle/1/2761,2026-02-11T10:02:03-03:00,BR-FED-0002,Repositório Institucional da UFF,aguardente de,"Emendas parlamentares destinadas ao turismo: o caso do município de São Gonçalo, RJ",[],[],,,0,0.0156,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://app.uff.br/riuff/handle/1/3955,2026-02-11T10:02:03-03:00,BR-FED-0002,Repositório Institucional da UFF,aguardente de,XXIX Congresso Brasileiro dos Estudantes de Engenharia Agrícola e Ambiental,[],[],,,0,0.012,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://app.uff.br/riuff/handle/1/2020,2026-02-11T10:02:03-03:00,BR-FED-0002,Repositório Institucional da UFF,aguardente de,Controle e cadastro de imóveis: um estudo de caso do Imposto sobre a Propriedade Predial e Territorial Urbano (IPTU) no município de Belford Roxo / RJ,[],[],,,0,0.0312,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://app.uff.br/riuff/handle/1/3920,2026-02-11T10:02:03-03:00,BR-FED-0002,Repositório Institucional da UFF,aguardente de,A ascensão da física no ensino secundário e o papel do  Colégio Pedro II,[],[],,,0,0.0168,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://repositorio.ufsc.br/handle/123456789/224341,2026-02-11T10:07:32-03:00,BR-FED-0003,Repositório Institucional da UFSC,garrafada,"Conhecimento tradicional em plantas medicinais em áreas de reforma agrária em Nova União/Rondônia, relato de caso",[],[],,,0,0.0192,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://repositorio.ufsc.br/handle/123456789/118347,2026-02-11T10:07:32-03:00,BR-FED-0003,Repositório Institucional da UFSC,garrafada,Recursos terapêuticos não-convencionais e pacientes com doenças onco-hematológicas: um estudo de caso.,[],[],,,0,0.0144,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://repositorio.ufsc.br/handle/123456789/91540,2026-02-11T10:07:32-03:00,BR-FED-0003,Repositório Institucional da UFSC,garrafada,Conhecimento e utilização de plantas medicinais por comunidades de pescadores do município de Itapoá - SC,[],[],,,0,0.0192,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://repositorio.ufsc.br/handle/123456789/118378,2026-02-11T10:07:32-03:00,BR-FED-0003,Repositório Institucional da UFSC,garrafada,Utilização de recursos terapêuticos não-convencionais em crianças que frequentam o Hospital Universitário/Universidade Federal de Santa Catarina: um estudo de caso.,[],[],,,0,0.024,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://repositorio.ufsc.br/handle/123456789/82577,2026-02-11T10:07:32-03:00,BR-FED-0003,Repositório Institucional da UFSC,garrafada,Cliente Cirúrgico: ampliando a sua compreensão,[],[],,,0,0.0072,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://repositorio.ufsc.br/handle/123456789/112211,2026-02-11T10:07:32-03:00,BR-FED-0003,Repositório Institucional da UFSC,garrafada,O viver e o sagrado : imagens do cotidiano (extremo oeste do Paraná),[],[],,,0,0.0156,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://repositorio.ufsc.br/handle/123456789/102649,2026-02-11T10:07:32-03:00,BR-FED-0003,Repositório Institucional da UFSC,garrafada,O itinerário terapêutico de indivíduos portadores de HIV/AIDS,[],[],,,0,0.0096,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://repositorio.ufsc.br/handle/123456789/89854,2026-02-11T10:07:32-03:00,BR-FED-0003,Repositório Institucional da UFSC,garrafada,Ver-a-Cor: um estudo sobre as relações raciais no mercado do Ver-o-Peso em Belém (PA),[],[],,,0,0.0168,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://repositorio.ufsc.br/handle/123456789/82532,2026-02-11T10:07:32-03:00,BR-FED-0003,Repositório Institucional da UFSC,garrafada,"Potencial do uso de homeopatia, bioterápicos e fitoterapia como opção na bovinocultura leiteira: avaliação dos aspectos sanitários e de produção",[],[],,,0,0.024,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://repositorio.ufsc.br/handle/123456789/107911,2026-02-11T10:07:32-03:00,BR-FED-0003,Repositório Institucional da UFSC,garrafada,"""Caminhando contra o vento sem lenço e sem documento..."" : Assistência de enfermagem ao cliente psicótico e familiares a nível ambulatorial e/ou domiciliar na busca do resgate da cidadania, reintegrando-o no seu contexto",[],[],,,0,0.0396,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://repositorio.ufsc.br/handle/123456789/103382,2026-02-11T10:07:32-03:00,BR-FED-0003,Repositório Institucional da UFSC,garrafada,Seis problemas para Dom Isidro Parodi: estratégias de tradução diante de especificidades da narrativa policial de Borges e Bioy Casares,[],[],,,0,0.024,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://repositorio.ufsc.br/handle/123456789/121422,2026-02-11T10:07:32-03:00,BR-FED-0003,Repositório Institucional da UFSC,garrafada,A rede de cuidado das pessoas com diabetes mellitus e/ou hipertensão arterial sistêmica em um Centro de Saúde de Florianópolis - SC,[],[],,,0,0.026399999999999996,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://repositorio.ufsc.br/handle/123456789/111320,2026-02-11T10:07:32-03:00,BR-FED-0003,Repositório Institucional da UFSC,garrafada,A rebelião de Joaquim Pinto Madeira fatores politicos e sociais,[],[],,,0,0.012,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://repositorio.ufsc.br/handle/123456789/94624,2026-02-11T10:07:32-03:00,BR-FED-0003,Repositório Institucional da UFSC,garrafada,Leite de amapá (Parahancornia fasciculata (Poir) Benoist): remédio e renda na floresta e na cidade,[],[],,,0,0.018,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://repositorio.ufsc.br/handle/123456789/108108,2026-02-11T10:07:32-03:00,BR-FED-0003,Repositório Institucional da UFSC,garrafada,Cuidando da criança/família no enfrentamento aos estressores da cardiopatia congênita,[],[],,,0,0.012,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://repositorio.ufsc.br/handle/123456789/91521,2026-02-11T10:07:32-03:00,BR-FED-0003,Repositório Institucional da UFSC,garrafada,Avaliação de atividade antioxidante e antiinflamatória de extrato e frações de Alternanthera tenella Colla,[],[],,,0,0.0168,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://repositorio.ufsc.br/handle/123456789/89679,2026-02-11T10:07:32-03:00,BR-FED-0003,Repositório Institucional da UFSC,garrafada,Ilha de Santa Catarina: Praia dos Ingleses entre modernização e memórias da tradição,[],[],,,0,0.0156,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://repositorio.ufsc.br/handle/123456789/90633,2026-02-11T10:07:32-03:00,BR-FED-0003,Repositório Institucional da UFSC,garrafada,Do institucional ao comunitário: a Pastoral da Saúde em Florianópolis (1970 - 1990),[],[],,,0,0.0156,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://repositorio.ufsc.br/handle/123456789/108080,2026-02-11T10:07:32-03:00,BR-FED-0003,Repositório Institucional da UFSC,garrafada,Assistência ao paciente terminal e seus familiares,[],[],,,0,0.0084,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://repositorio.ufsc.br/handle/123456789/94269,2026-02-11T10:07:32-03:00,BR-FED-0003,Repositório Institucional da UFSC,garrafada,Estudo etnográfico sobre alcoolização entre os índios Kaingang da Terra Indígena Xapecó: das dimensões construtivas à perturbação,[],[],,,0,0.0204,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://repositorio.ufsc.br/handle/123456789/107146,2026-02-11T10:07:34-03:00,BR-FED-0003,Repositório Institucional da UFSC,bebida feita de,Isolamento e caracterização de leveduras para produção de sidra,[],[],,,0,0.010799999999999999,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://repositorio.ufsc.br/handle/123456789/199733,2026-02-11T10:07:34-03:00,BR-FED-0003,Repositório Institucional da UFSC,bebida feita de,Produção de bebida fermentada potencialmente funcional a partir de extrato de yacon (Smallanthus sonchifolius),[bebida],[],,,0.2,0.0568,true,
https://repositorio.ufsc.br/handle/123456789/215708,2026-02-11T10:07:34-03:00,BR-FED-0003,Repositório Institucional da UFSC,bebida feita de,Uma análise quantitativa do corpus de bebidas na tradução para o português do Brasil do conto ?The Dead? de James Joyce,[],[],,,0,0.0252,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://repositorio.ufsc.br/handle/123456789/91543,2026-02-11T10:07:34-03:00,BR-FED-0003,Repositório Institucional da UFSC,bebida feita de,Utilização das águas da fermentação do polvilho azedo na elaboração de uma nova bebida,[bebida],[],,,0.2,0.0568,true,
https://repositorio.ufsc.br/handle/123456789/120978,2026-02-11T10:07:34-03:00,BR-FED-0003,Repositório Institucional da UFSC,bebida feita de,Avaliação da atividade antioxidante e características químicas do café cru produzido em Santa Rita do Sapucaí-MG,[],[],,,0,0.0192,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://repositorio.ufsc.br/handle/123456789/92707,2026-02-11T10:07:34-03:00,BR-FED-0003,Repositório Institucional da UFSC,bebida feita de,Estabilidade e propriedades sensoriais da bebida de farelo de arroz parbolizado orgânico e os efeitos de seu consumo em ratos,[bebida],[],,,0.2,0.064,true,
https://repositorio.ufsc.br/handle/123456789/89825,2026-02-11T10:07:34-03:00,BR-FED-0003,Repositório Institucional da UFSC,bebida feita de,Influência de diferentes proporções de soro de queijo e oligofrutose sobre as propriedades de bebidas lácteas fermentadas simbióticas,[],[],,,0,0.021599999999999998,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://repositorio.ufsc.br/handle/123456789/93283,2026-02-11T10:07:34-03:00,BR-FED-0003,Repositório Institucional da UFSC,bebida feita de,Caracterização físico química e avaliação sensorial do suco da bainha foliar (resíduo agroindustrial) da palmeira real australiana (Archontophoenix alexandrae),[],[],,,0,0.022799999999999997,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://repositorio.ufsc.br/handle/123456789/232206,2026-02-11T10:07:34-03:00,BR-FED-0003,Repositório Institucional da UFSC,bebida feita de,Análise do impacto da pandemia de Covid-19 no setor de comércio em Santa Catarina.,[],[],,,0,0.0168,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://repositorio.ufsc.br/handle/123456789/96153,2026-02-11T10:07:34-03:00,BR-FED-0003,Repositório Institucional da UFSC,bebida feita de,"Caracterização e processamento de mapuitã, os frutos da palmeira jerivá (Syagrus romanzoffiana Cham)",[],[],,,0,0.0156,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://repositorio.ufsc.br/handle/123456789/89991,2026-02-11T10:07:34-03:00,BR-FED-0003,Repositório Institucional da UFSC,bebida feita de,Resinas compostas fotoativadas: propriedades micro e macroscópicas após cura e armazenadas em meios que simulam dieta,[],[],,,0,0.0192,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://repositorio.ufsc.br/handle/123456789/87807,2026-02-11T10:07:34-03:00,BR-FED-0003,Repositório Institucional da UFSC,bebida feita de,Avaliação sensorial e caracterização química de queijo fresco cremoso obtido por ultrafiltração de leite fermentado e de bebida láctea elaborada a partir do permeado,[bebida fermentado],[],,,0.4,0.10880000000000001,true,
https://repositorio.ufsc.br/handle/123456789/94269,2026-02-11T10:07:34-03:00,BR-FED-0003,Repositório Institucional da UFSC,bebida feita de,Estudo etnográfico sobre alcoolização entre os índios Kaingang da Terra Indígena Xapecó: das dimensões construtivas à perturbação,,,true,211,,,false,Duplicate of 211
https://repositorio.ufsc.br/handle/123456789/112312,2026-02-11T10:07:34-03:00,BR-FED-0003,Repositório Institucional da UFSC,bebida feita de,Avaliação da dureza e da morfologia do esmalte de dentes decíduos expostos a antihistamínico e dentifrício fluoretado estudo in vitro,[],[],,,0,0.024,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://repositorio.ufsc.br/handle/123456789/238598,2026-02-11T10:07:34-03:00,BR-FED-0003,Repositório Institucional da UFSC,bebida feita de,Proposta de elaboração de interface gráfica e digital para engajamento dos consumidores de Florianópolis em descartar embalagens de vidro nos pontos de entrega voluntária da cidade,[],[],,,0,0.0312,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://repositorio.ufsc.br/handle/123456789/104411,2026-02-11T10:07:34-03:00,BR-FED-0003,Repositório Institucional da UFSC,bebida feita de,Pré‐colheita e colheita de uvas na Serra Gaúcha (Cooperativa Vinícola Aurora de Bento Gonçalves/RS) e legislação de bebidas derivadas da uva e do vinho no MAPA‐SC,[],[],,,0,0.0312,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://repositorio.ufsc.br/handle/123456789/85018,2026-02-11T10:07:34-03:00,BR-FED-0003,Repositório Institucional da UFSC,bebida feita de,Avaliação da dureza de esmalte de dente decíduo exposto ao iogurte e leite fermentado: estudo in vitro,[fermentado],[],,,0.2,0.06040000000000001,true,
https://repositorio.ufsc.br/handle/123456789/89950,2026-02-11T10:07:34-03:00,BR-FED-0003,Repositório Institucional da UFSC,bebida feita de,"Ação de sucos de laranja e refrigerante sobre capacidade tampão, ph, cálcio e fosfato salivar de crianças: estudo in vivo",[],[],,,0,0.024,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://repositorio.ufsc.br/handle/123456789/243169,2026-02-11T10:07:34-03:00,BR-FED-0003,Repositório Institucional da UFSC,bebida feita de,Relatório de estágio supervisionado desenvolvido em Plasc - Plásticos Santa Catarina,[],[],,,0,0.013199999999999998,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://repositorio.ufsc.br/handle/123456789/85583,2026-02-11T10:07:34-03:00,BR-FED-0003,Repositório Institucional da UFSC,bebida feita de,"Avaliação da dureza do esmalte de dentes decíduos, expostos a dois sucos de laranja industrializados: estudo in vitro",[],[],,,0,0.021599999999999998,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://repositorio.ufsc.br/handle/123456789/228954,2026-02-11T10:07:36-03:00,BR-FED-0003,Repositório Institucional da UFSC,licor de,Inventário de Ciclo de Vida para uma Produção artesanal de Licor de  Macaúba no território do Serro / Minas Gerais,[licor],[],,,0.2,0.064,true,
https://repositorio.ufsc.br/handle/123456789/223481,2026-02-11T10:07:36-03:00,BR-FED-0003,Repositório Institucional da UFSC,licor de,Emprego de quitosana no tratamento de lavagem de bitucas de cigarro,[],[],,,0,0.013199999999999998,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://repositorio.ufsc.br/handle/123456789/176125,2026-02-11T10:07:36-03:00,BR-FED-0003,Repositório Institucional da UFSC,licor de,Avaliação da filtrabilidade do licor misto em biorreator à membrana com biomassa floculenta e biorreator à membrana com biomassa aderida,[licor],[],,,0.2,0.064,true,
https://repositorio.ufsc.br/handle/123456789/246654,2026-02-11T10:07:36-03:00,BR-FED-0003,Repositório Institucional da UFSC,licor de,THE SYSTEMIC APPROACH AND THE LIFE CYCLE OF MACAUBA LIQUORA ABORDAGEM SISTÊMICA E O CICLO DE VIDA DO LICOR DE MACAÚBA,[licor],[],,,0.2,0.06520000000000001,true,
https://repositorio.ufsc.br/handle/123456789/176189,2026-02-11T10:07:36-03:00,BR-FED-0003,Repositório Institucional da UFSC,licor de,Avaliação de filtrabilidade e do potencial de incrustração do licor misto de um eletrobiarreator a membrana,[licor],[],,,0.2,0.0592,true,
https://repositorio.ufsc.br/handle/123456789/252443,2026-02-11T10:07:36-03:00,BR-FED-0003,Repositório Institucional da UFSC,licor de,"Avaliação dos parâmetros físico-químicos de licor, vinagre e de farinha produzidos a partir de frutos de amoreira-preta (Rubus spp.)",[licor],[],,,0.2,0.06280000000000001,true,
https://repositorio.ufsc.br/handle/123456789/239706,2026-02-11T10:07:36-03:00,BR-FED-0003,Repositório Institucional da UFSC,licor de,Produção e aplicação de biofloculantes a partir de lodo residual de processos biológicos de tratamento de efluentes,[],[],,,0,0.0204,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://repositorio.ufsc.br/handle/123456789/259492,2026-02-11T10:07:36-03:00,BR-FED-0003,Repositório Institucional da UFSC,licor de,Estudo das enzimas microbianas associadas aos biopolímeros produzidos em processos de tratamento biológico de efluentes,[],[],,,0,0.018,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://repositorio.ufsc.br/handle/123456789/124989,2026-02-11T10:07:36-03:00,BR-FED-0003,Repositório Institucional da UFSC,licor de,Margem de contribuição no auxílio à tomada de decisão aplicada a um alambique,[],[],,,0,0.0156,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://repositorio.ufsc.br/handle/123456789/135253,2026-02-11T10:07:36-03:00,BR-FED-0003,Repositório Institucional da UFSC,licor de,"Biorreator à membrana em batelada sequencial para a remoção de nutrientes de esgoto sanitário: desempenho do tratamento, colmatação das membranas e estratégias de otimização",[],[],,,0,0.0288,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://repositorio.ufsc.br/handle/123456789/78147,2026-02-11T10:07:36-03:00,BR-FED-0003,Repositório Institucional da UFSC,licor de,Modelagem e simulação da polpação kraft antraquinona,[],[],,,0,0.0084,false,Topic relevance score (0.00) below minimum threshold (0.10)
https://repositorio.ufsc.br/handle/123456789/226009,2026-02-11T10:07:36-03:00,BR-FED-0003,Repositório Institucional da UFSC,licor de,Potencial tecnológico e nutricional do bagaço do pseudofruto de caju-de-árvore-do-cerrado (Anacardium othonianum Rizz.),[],[],,,0,0.0156,false,Topic relevance score (0.00) below minimum threshold (0.10)
